data;mês;dia_mes;dia_semana;setor;turno;carro;tempo_coleta;horas_coleta;tempo_trajeto;horas_trajeto;tempo_aterro;horas_aterro;km_coleta;km_trajeto;producao;producao_ton;viagens;ton/h;ton/km
16/04/2021;abr;16;sex;17;DIURNO;33049;06:55:00;6,92;00:45:00;0,75;00:25:00;0,42;53;15;8.118;8,12;2;1,174;0,153
16/04/2021;abr;16;sex;19;DIURNO;33024;05:16:00;5,27;00:39:00;0,65;00:11:00;0,18;52;17;9.760;9,76;1;1,853;0,188
16/04/2021;abr;16;sex;1;NOTURNO;32048;06:41:00;6,68;01:16:00;1,27;00:20:00;0,33;36;30;13.770;13,77;2;2,06;0,383
16/04/2021;abr;16;sex;2;NOTURNO;33024;05:36:00;5,6;00:37:00;0,62;00:15:00;0,25;40;17;10.660;10,66;1;1,904;0,267
16/04/2021;abr;16;sex;6;NOTURNO;33048;06:12:00;6,2;00:44:00;0,73;00:14:00;0,23;41;18;11.950;11,95;1;1,927;0,291
16/04/2021;abr;16;sex;11;NOTURNO;31912;06:04:00;6,07;00:35:00;0,58;00:11:00;0,18;38;12;12.160;12,16;1;2,004;0,32
16/04/2021;abr;16;sex;21;NOTURNO;33049;04:18:00;4,3;00:32:00;0,53;00:15:00;0,25;20;19;6.760;6,76;1;1,572;0,338
16/04/2021;abr;16;sex;21;NOTURNO;32051;02:55:00;2,92;00:35:00;0,58;00:09:00;0,15;21;15;5.950;5,95;1;2,04;0,283
18/04/2021;abr;18;dom;8;DIURNO;31912;08:00:00;8;01:12:00;1,2;00:25:00;0,42;36;42;14.950;14,95;2;1,869;0,415
18/04/2021;abr;18;dom;10;DIURNO;33048;05:14:00;5,23;01:06:00;1,1;00:20:00;0,33;36;29;13.590;13,59;2;2,597;0,378
18/04/2021;abr;18;dom;12;DIURNO;32049;06:29:00;6,48;01:42:00;1,7;00:33:00;0,55;38;52;15.660;15,66;2;2,415;0,412
18/04/2021;abr;18;dom;15;DIURNO;32048;06:05:00;6,08;01:20:00;1,33;00:20:00;0,33;41;18;13.550;13,55;2;2,227;0,33
18/04/2021;abr;18;dom;17;DIURNO;33049;06:35:00;6,58;00:35:00;0,58;00:25:00;0,42;50;12;16.780;16,78;2;2,549;0,336
18/04/2021;abr;18;dom;19;DIURNO;33024;07:21:00;7,35;01:24:00;1,4;00:24:00;0,4;47;42;13.150;13,15;2;1,789;0,28
18/04/2021;abr;18;dom;1;NOTURNO;32048;05:47:00;5,78;00:47:00;0,78;00:19:00;0,32;35;30;12.350;12,35;2;2,135;0,353
18/04/2021;abr;18;dom;2;NOTURNO;32050;04:28:00;4,47;00:44:00;0,73;00:03:00;0,05;27;26;7.700;7,7;1;1,724;0,285
18/04/2021;abr;18;dom;6;NOTURNO;33048;05:31:00;5,52;00:44:00;0,73;00:13:00;0,22;41;19;11.140;11,14;1;2,019;0,272
18/04/2021;abr;18;dom;11;NOTURNO;32049;04:49:00;4,82;02:28:00;2,47;00:26:00;0,43;35;44;13.230;13,23;2;2,747;0,378
18/04/2021;abr;18;dom;21;NOTURNO;33049;06:51:00;6,85;00:29:00;0,48;00:20:00;0,33;42;18;12.240;12,24;1;1,787;0,291
20/04/2021;abr;20;ter;9;DIURNO;33048;09:15:00;9,25;01:29:00;1,48;00:41:00;0,68;34;62;30.100;30,1;3;3,254;0,885
20/04/2021;abr;20;ter;13;DIURNO;3049;08:01:00;8,02;02:26:00;2,43;00:38:00;0,63;30;91;24.080;24,08;3;3,004;0,803
20/04/2021;abr;20;ter;14;DIURNO;32048;06:28:00;6,47;01:50:00;1,83;00:21:00;0,35;28;66;19.550;19,55;2;3,023;0,698
20/04/2021;abr;20;ter;16;DIURNO;31912;11:09:00;11,15;02:46:00;2,77;00:40:00;0,67;40;80;30.480;30,48;3;2,734;0,762
20/04/2021;abr;20;ter;18;DIURNO;33024;08:09:00;8,15;02:03:00;2,05;00:21:00;0,35;57;108;17.800;17,8;2;2,184;0,312
20/04/2021;abr;20;ter;20;DIURNO;33049;07:55:00;7,92;02:35:00;2,58;00:30:00;0,5;41;92;22.730;22,73;3;2,871;0,554
20/04/2021;abr;20;ter;3;NOTURNO;32050;07:26:00;7,43;01:10:00;1,17;00:33:00;0,55;42;39;24.330;24,33;3;3,273;0,579
20/04/2021;abr;20;ter;4;NOTURNO;33024;05:12:00;5,2;00:50:00;0,83;00:01:00;0,02;29;14;11.880;11,88;1;2,285;0,41
20/04/2021;abr;20;ter;4;NOTURNO;31912;03:03:00;3,05;00:35:00;0,58;00:02:00;0,03;17;16;8.370;8,37;1;2,744;0,492
20/04/2021;abr;20;ter;5;NOTURNO;33048;11:57:00;11,95;00:30:00;0,5;00:25:00;0,42;20;16;8.850;8,85;1;0,741;0,443
20/04/2021;abr;20;ter;7;NOTURNO;33049;06:50:00;6,83;01:35:00;1,58;00:40:00;0,67;34;43;23.700;23,7;2;3,468;0,697
20/04/2021;abr;20;ter;21;NOTURNO;32049;05:30:00;5,5;00:21:00;1063344,35;00:15:00;0,25;45;13;10.100;10,1;1;1,836;0,224
21/04/2021;abr;21;qua;8;DIURNO;31912;09:44:00;9,73;01:46:00;1,77;00:28:00;0,47;38;45;19.260;19,26;2;1,979;0,507
21/04/2021;abr;21;qua;10;DIURNO;33048;08:25:00;8,42;01:30:00;1,5;00:25:00;0,42;39;29;21.070;21,07;2;2,503;0,54
21/04/2021;abr;21;qua;12;DIURNO;32049;08:33:00;8,55;02:40:00;2,67;00:45:00;0,75;35;82;22.460;22,46;3;2,627;0,642
21/04/2021;abr;21;qua;15;DIURNO;32051;08:00:00;8;01:20:00;1,33;01:05:00;1,08;37;34;24.000;24;3;3;0,649
21/04/2021;abr;21;qua;17;DIURNO;33049;10:30:00;10,5;01:27:00;1,45;00:58:00;0,97;53;21;27.320;27,32;3;2,602;0,515
21/04/2021;abr;21;qua;19;DIURNO;32050;08:59:00;8,98;01:55:00;1,92;00:37:00;0,62;62;43;17.340;17,34;3;1,93;0,28
21/04/2021;abr;21;qua;1;NOTURNO;32051;05:50:00;5,83;01:31:00;1,52;00:31:00;0,52;35;49;16.890;16,89;3;2,895;0,483
21/04/2021;abr;21;qua;2;NOTURNO;31912;07:09:00;7,15;00:54:00;0,9;00:17:00;0,28;41;34;14.360;14,36;2;2,008;0,35
21/04/2021;abr;21;qua;11;NOTURNO;32050;06:09:00;6,15;00:45:00;0,75;00:23:00;0,38;39;21;16.420;16,42;2;2,67;0,421
21/04/2021;abr;21;qua;6;NOTURNO;33048;08:26:00;8,43;01:13:00;1,22;00:20:00;0,33;72;38;19.600;19,6;2;2,324;0,272
21/04/2021;abr;21;qua;21;NOTURNO;32049;03:05:00;3,08;00:25:00;0,42;00:15:00;0,25;18;14;6.960;6,96;1;2,257;0,387
21/04/2021;abr;21;qua;21;NOTURNO;33049;01:14:00;1,23;00:37:00;0,62;00:12:00;0,2;10;17;3.230;3,23;1;2,619;0,323
22/04/2021;abr;22;qui;9;DIURNO;33048;04:55:00;4,92;01:25:00;1,42;00:20:00;0,33;31;41;16.290;16,29;2;3,313;0,525
22/04/2021;abr;22;qui;13;DIURNO;3209;05:28:00;5,47;01:45:00;1,75;00:39:00;0,65;40;56;13.590;13,59;2;2,486;0,34
22/04/2021;abr;22;qui;14;DIURNO;32050;05:25:00;5,42;01:40:00;1,67;00:30:00;0,5;38;63;11.570;11,57;2;2,136;0,304
22/04/2021;abr;22;qui;16;DIURNO;31912;04:58:00;4,97;00:43:00;0,72;00:14:00;0,23;20;29;8.410;8,41;1;1,693;0,421
22/04/2021;abr;22;qui;16;DIURNO;33024;02:50:00;2,83;00:44:00;0,73;00:14:00;0,23;14;29;6.600;6,6;1;2,329;0,471
22/04/2021;abr;22;qui;18;DIURNO;32051;06:24:00;6,4;02:23:00;2,38;00:15:00;0,25;59;101;11.500;11,5;2;1,797;0,195
22/04/2021;abr;22;qui;20;DIURNO;33049;06:02:00;6,03;01:43:00;1,72;00:20:00;0,33;42;51;16.010;16,01;2;2,654;0,381
22/04/2021;abr;22;qui;3;NOTURNO;32050;07:16:00;7,27;01:08:00;1,13;00:36:00;0,6;45;37;19.510;19,51;3;2,685;0,434
22/04/2021;abr;22;qui;4;NOTURNO;33024;06:28:00;6,47;00:37:00;0,62;00:13:00;0,22;47;17;11.930;11,93;1;1,845;0,254
22/04/2021;abr;22;qui;5;NOTURNO;33048;05:28:00;5,47;00:47:00;0,78;00:15:00;0,25;33;22;11.670;11,67;1;2,135;0,354
22/04/2021;abr;22;qui;7;NOTURNO;32051;05:40:00;5,67;01:38:00;1,63;00:15:00;0,25;37;43;14.570;14,57;2;2,571;0,394
22/04/2021;abr;22;qui;21;NOTURNO;33049;06:19:00;6,32;00:27:00;0,45;00:15:00;0,25;46;13;10.010;10,01;1;1,585;0,218
23/04/2021;abr;23;sex;8;DIURNO;31912;05:57:00;5,95;01:08:00;1,13;00:24:00;0,4;34;24;11.720;11,72;1;1,97;0,345
23/04/2021;abr;23;sex;10;DIURNO;33048;05:13:00;5,22;00:37:00;0,62;00:15:00;0,25;38;16;11.990;11,99;1;2,298;0,316
23/04/2021;abr;23;sex;12;DIURNO;32049;05:06:00;5,1;01:48:00;1,8;00:24:00;0,4;34;52;13.050;13,05;2;2,559;0,384
23/04/2021;abr;23;sex;22;0;32050;04:20:00;4,33;01:50:00;;00:25:00;;25;29;6.720;6,72;2;1,551;0,269
23/04/2021;abr;23;sex;15;DIURNO;32051;05:10:00;5,17;01:00:00;1;00:20:00;0,33;35;20;13.160;13,16;2;2,547;0,376
23/04/2021;abr;23;sex;17;DIURNO;33049;06:40:00;6,67;01:00:00;1;00:20:00;0,33;53;13;15.620;15,62;2;2,343;0,295
23/04/2021;abr;23;sex;19;DIURNO;33024;05:32:00;5,53;00:35:00;0,58;00:17:00;0,28;53;17;9.590;9,59;1;1,733;0,181
23/04/2021;abr;23;sex;1;NOTURNO;32049;06:10:00;6,17;00:59:00;0,98;00:23:00;0,38;35;30;13.200;13,2;2;2,141;0,377
23/04/2021;abr;23;sex;2;NOTURNO;33024;05:12:00;5,2;00:50:00;0,83;00:01:00;0,02;40;16;10.700;10,7;1;2,058;0,268
23/04/2021;abr;23;sex;6;NOTURNO;33048;05:51:00;5,85;00:39:00;0,65;00:30:00;0,5;41;18;11.180;11,18;1;1,911;0,273
23/04/2021;abr;23;sex;11;NOTURNO;32051;06:15:00;6,25;00:48:00;0,8;00:17:00;0,28;39;22;12.050;12,05;2;1,928;0,309
23/04/2021;abr;23;sex;21;NOTURNO;31912;06:20:00;6,33;00:40:00;0,67;00:22:00;0,37;46;14;9.880;9,88;1;1,56;0,215
24/04/2021;abr;24;sáb;9;DIURNO;33048;05:17:00;5,28;00:43:00;0,72;00:15:00;0,25;32;19;13.190;13,19;1;2,497;0,412
24/04/2021;abr;24;sáb;13;DIURNO;32049;05:10:00;5,17;01:55:00;1,92;00:32:00;0,53;40;57;10.950;10,95;2;2,119;0,274
24/04/2021;abr;24;sáb;14;DIURNO;32050;04:25:00;4,42;01:10:00;1,17;00:10:00;0,17;36;33;9.400;9,4;1;2,128;0,261
24/04/2021;abr;24;sáb;16;DIURNO;31912;06:09:00;6,15;01:35:00;1,58;00:23:00;0,38;33;51;12.710;12,71;2;2,067;0,385
24/04/2021;abr;24;sáb;18;DIURNO;33024;05:42:00;5,7;01:37:00;1,62;00:16:00;0,27;59;49;9.660;9,66;1;1,695;0,164
24/04/2021;abr;24;sáb;20;DIURNO;33049;06:10:00;6,17;00:37:00;0,62;00:18:00;0,3;41;14;10.010;10,01;1;1,623;0,244
24/04/2021;abr;24;sáb;20;DIURNO;32048;01:30:00;1,5;01:00:00;1;00:15:00;0,25;14;27;4.020;4,02;1;2,68;0,287
24/04/2021;abr;24;sáb;22;0;32051;00:15:00;0,25;00:35:00;;00:15:00;; -   ;10;7.120;7,12;1;28,48;#DIV/0!
24/04/2021;abr;24;sáb;22;0;32051;00:10:00;0,17;00:20:00;;00:10:00;; -   ;10;8.520;8,52;1;51,12;#DIV/0!
24/04/2021;abr;24;sáb;22;0;32051;00:15:00;0,25;00:34:00;;00:15:00;;1;10;8.440;8,44;1;33,76;8,44
24/04/2021;abr;24;sáb;22;0;32051;00:15:00;0,25;00:20:00;;00:10:00;; -   ;10;8.270;8,27;1;33,08;#DIV/0!
24/04/2021;abr;24;sáb;22;0;32051;00:20:00;0,33;00:30:00;;00:15:00;; -   ;10;6.730;6,73;1;20,19;#DIV/0!
24/04/2021;abr;24;sáb;22;0;32051;00:15:00;0,25;00:30:00;;00:10:00;; -   ;11;10.840;10,84;1;43,36;#DIV/0!
24/04/2021;abr;24;sáb;3;NOTURNO;32048;06:32:00;6,53;00:53:00;0,88;00:29:00;0,48;44;24;14.770;14,77;2;2,261;0,336
24/04/2021;abr;24;sáb;4;NOTURNO;33024;05:55:00;5,92;00:37:00;0,62;00:08:00;0,13;46;16;10.310;10,31;1;1,743;0,224
24/04/2021;abr;24;sáb;5;NOTURNO;33048;05:35:00;5,58;01:00:00;1;00:14:00;0,23;33;22;11.820;11,82;1;2,117;0,358
24/04/2021;abr;24;sáb;7;NOTURNO;32050;05:53:00;5,88;01:35:00;1,58;00:20:00;0,33;35;47;12.620;12,62;2;2,145;0,361
24/04/2021;abr;24;sáb;21;NOTURNO;32049;06:24:00;6,4;01:02:00;1,03;00:23:00;0,38;45;28;11.580;11,58;2;1,809;0,257
25/04/2021;abr;25;dom;8;DIURNO;31912;06:34:00;6,57;01:31:00;1,52;00:23:00;0,38;50;47;13.820;13,82;2;2,105;0,276
25/04/2021;abr;25;dom;10;DIURNO;32050;06:40:00;6,67;00:30:00;0,5;00:20:00;0,33;47;13;16.750;16,75;2;2,513;0,356
25/04/2021;abr;25;dom;12;DIURNO;32049;05:27:00;5,45;01:29:00;1,48;00:35:00;0,58;34;50;14.690;14,69;2;2,695;0,432
25/04/2021;abr;25;dom;12;DIURNO;32051;02:40:00;2,67;02:00:00;2;00:20:00;0,33; -   ;76;9.010;9,01;2;3,379;#DIV/0!
25/04/2021;abr;25;dom;15;DIURNO;32048;04:50:00;4,83;00:45:00;0,75;00:20:00;0,33;38;19;13.410;13,41;2;2,774;0,353
25/04/2021;abr;25;dom;17;DIURNO;33048;04:55:00;4,92;00:21:00;0,35;00:19:00;0,32;37;17;12.380;12,38;1;2,518;0,335
25/04/2021;abr;25;dom;19;DIURNO;33024;05:39:00;5,65;00:25:00;0,42;00:11:00;0,18;49;21;11.180;11,18;1;1,979;0,228
25/04/2021;abr;25;dom;1;NOTURNO;31933;05:59:00;5,98;01:08:00;1,13;00:16:00;0,27;34;30;13.690;13,69;2;2,288;0,403
25/04/2021;abr;25;dom;2;NOTURNO;33024;05:12:00;5,2;01:12:00;1,2;00:12:00;0,2;39;14;9.950;9,95;1;1,913;0,255
25/04/2021;abr;25;dom;6;NOTURNO;33048;05:47:00;5,78;00:41:00;0,68;00:11:00;0,18;32;28;11.970;11,97;1;2,07;0,374
25/04/2021;abr;25;dom;11;NOTURNO;31912;06:11:00;6,18;00:39:00;0,65;00:12:00;0,2;38;12;11.770;11,77;1;1,904;0,31
25/04/2021;abr;25;dom;21;NOTURNO;32049;06:01:00;6,02;00:48:00;0,8;00:10:00;0,17;45;14;8.340;8,34;1;1,386;0,185
27/04/2021;abr;27;ter;9;DIURNO;33048;07:45:00;7,75;01:24:00;1,4;00:21:00;0,35;31;41;22.870;22,87;2;2,951;0,738
27/04/2021;abr;27;ter;13;DIURNO;32049;06:53:00;6,88;01:45:00;1,75;00:27:00;0,45;42;58;18.310;18,31;2;2,66;0,436
27/04/2021;abr;27;ter;14;DIURNO;31933;06:00:00;6;01:50:00;1,83;00:25:00;0,42;35;66;16.390;16,39;2;2,732;0,468
27/04/2021;abr;27;ter;16;DIURNO;32048;07:55:00;7,92;02:08:00;2,13;00:30:00;0,5;34;53;20.320;20,32;2;2,567;0,598
27/04/2021;abr;27;ter;18;DIURNO;32050;07:50:00;7,83;02:39:00;2,65;00:21:00;0,35;59;102;13.150;13,15;2;1,679;0,223
27/04/2021;abr;27;ter;20;DIURNO;33049;07:10:00;7,17;01:35:00;1,58;00:35:00;0,58;43;51;18.410;18,41;2;2,569;0,428
27/04/2021;abr;27;ter;22;0;32051;00:10:00;0,17;00:30:00;;00:10:00;; -   ;3;8.240;8,24;1;49,44;#DIV/0!
27/04/2021;abr;27;ter;22;0;32051;00:10:00;0,17;00:15:00;;00:20:00;; -   ;3;10.420;10,42;1;62,52;#DIV/0!
27/04/2021;abr;27;ter;22;0;32051;00:15:00;0,25;00:15:00;;00:15:00;; -   ;4;9.460;9,46;1;37,84;#DIV/0!
27/04/2021;abr;27;ter;22;0;32051;00:10:00;0,17;00:10:00;;00:15:00;; -   ;3;10.230;10,23;1;61,38;#DIV/0!
27/04/2021;abr;27;ter;22;0;32051;00:10:00;0,17;00:10:00;;00:10:00;; -   ;3;7.600;7,6;1;45,6;#DIV/0!
27/04/2021;abr;27;ter;22;0;32051;00:15:00;0,25;00:15:00;;00:10:00;; -   ;3;9.770;9,77;1;39,08;#DIV/0!
27/04/2021;abr;27;ter;3;NOTURNO;31933;06:24:00;6,4;00:55:00;0,92;00:24:00;0,4;42;25;19.050;19,05;2;2,977;0,454
27/04/2021;abr;27;ter;4;NOTURNO;33024;07:19:00;7,32;01:12:00;1,2;00:14:00;0,23;45;32;15.170;15,17;2;2,073;0,337
27/04/2021;abr;27;ter;5;NOTURNO;33048;06:10:00;6,17;01:23:00;1,38;00:13:00;0,22;31;43;15.900;15,9;2;2,578;0,513
27/04/2021;abr;27;ter;7;NOTURNO;31912;06:39:00;6,65;01:38:00;1,63;00:28:00;0,47;34;46;17.320;17,32;2;2,605;0,509
27/04/2021;abr;27;ter;21;NOTURNO;32049;07:52:00;7,87;00:52:00;0,87;00:28:00;0,47;44;28;18.040;18,04;2;2,293;0,41
27/04/2021;abr;27;ter;21;NOTURNO;32051;01:43:00;1,72;00:20:00;0,33;00:15:00;0,25;10;9;3.820;3,82;1;2,225;0,382
27/04/2021;abr;27;ter;7;NOTURNO;32051;01:07:00;1,12;00:20:00;0,33;00:13:00;0,22;1;3;4.070;4,07;1;3,645;4,07
28/04/2021;abr;28;qua;8;DIURNO;31912;07:33:00;7,55;01:32:00;1,53;00:25:00;0,42;37;43;18.540;18,54;2;2,456;0,501
28/04/2021;abr;28;qua;10;DIURNO;33048;07:00:00;7;01:45:00;1,75;00:25:00;0,42;38;27;21.710;21,71;2;3,101;0,571
28/04/2021;abr;28;qua;12;DIURNO;32049;07:03:00;7,05;01:40:00;1,67;00:31:00;0,52;44;38;22.560;22,56;2;3,2;0,513
28/04/2021;abr;28;qua;15;DIURNO;31933;07:20:00;7,33;01:25:00;1,42;00:35:00;0,58;46;25;24.020;24,02;3;3,275;0,522
28/04/2021;abr;28;qua;17;DIURNO;33024;11:15:00;11,25;01:00:00;1;00:45:00;0,75;57;18;28.600;28,6;3;2,542;0,502
28/04/2021;abr;28;qua;19;DIURNO;32048;08:39:00;8,65;02:04:00;2,07;00:38:00;0,63;60;52;19.610;19,61;3;2,267;0,327
28/04/2021;abr;28;qua;22;0;32051;00:15:00;0,25;03:23:00;;00:15:00;; -   ;4;1.020;1,02;1;4,08;#DIV/0!
28/04/2021;abr;28;qua;22;0;32051;00:20:00;0,33;00:10:00;;00:15:00;;1;3;12.890;12,89;1;38,67;12,89
28/04/2021;abr;28;qua;22;0;32051;00:15:00;0,25;00:20:00;;00:20:00;; -   ;4;7.320;7,32;1;29,28;#DIV/0!
28/04/2021;abr;28;qua;1;NOTURNO;31933;06:40:00;6,67;01:00:00;1;00:29:00;0,48;34;28;17.890;17,89;2;2,684;0,526
28/04/2021;abr;28;qua;2;NOTURNO;32050;07:18:00;7,3;01:12:00;1,2;00:23:00;0,38;45;26;15.330;15,33;2;2,1;0,341
28/04/2021;abr;28;qua;6;NOTURNO;33048;06:34:00;6,57;01:18:00;1,3;00:21:00;0,35;40;37;16.490;16,49;2;2,511;0,412
28/04/2021;abr;28;qua;11;NOTURNO;31912;07:22:00;7,37;00:54:00;0,9;00:23:00;0,38;39;22;18.300;18,3;2;2,484;0,469
28/04/2021;abr;28;qua;21;NOTURNO;32049;06:45:00;6,75;00:59:00;0,98;00:23:00;0,38;44;29;10.520;10,52;2;1,559;0,239
29/04/2021;abr;29;qui;9;DIURNO;33048;04:55:00;4,92;00:40:00;0,67;00:10:00;0,17;33;18;11.080;11,08;1;2,254;0,336
29/04/2021;abr;29;qui;13;DIURNO;32049;04:26:00;4,43;01:00:00;1;00:12:00;0,2;39;25;9.360;9,36;1;2,111;0,24
29/04/2021;abr;29;qui;14;DIURNO;31933;04:20:00;4,33;01:00:00;1;00:10:00;0,17;34;37;8.850;8,85;1;2,042;0,26
29/04/2021;abr;29;qui;16;DIURNO;31912;05:09:00;5,15;00:47:00;0,78;00:14:00;0,23;32;25;11.330;11,33;1;2,2;0,354
29/04/2021;abr;29;qui;18;DIURNO;32048;04:56:00;4,93;01:16:00;1,27;00:10:00;0,17;56;48;8.270;8,27;1;1,676;0,148
29/04/2021;abr;29;qui;20;DIURNO;33024;05:30:00;5,5;01:35:00;1,58;00:30:00;0,5;42;51;12.310;12,31;2;2,238;0,293
29/04/2021;abr;29;qui;3;NOTURNO;31933;06:44:00;6,73;00:41:00;0,68;00:17:00;0,28;44;23;14.140;14,14;2;2,1;0,321
29/04/2021;abr;29;qui;4;NOTURNO;33024;06:08:00;6,13;00:40:00;0,67;00:06:00;0,1;48;16;9.790;9,79;1;1,596;0,204
29/04/2021;abr;29;qui;5;NOTURNO;33048;05:13:00;5,22;00:38:00;0,63;00:13:00;0,22;31;23;10.310;10,31;1;1,976;0,333
29/04/2021;abr;29;qui;7;NOTURNO;31912;05:00:00;5;00:48:00;0,8;00:11:00;0,18;35;21;11.630;11,63;1;2,326;0,332
29/04/2021;abr;29;qui;21;NOTURNO;32049;06:35:00;6,58;00:57:00;0,95;00:20:00;0,33;45;27;11.390;11,39;2;1,73;0,253
29/04/2021;abr;29;qui;21;NOTURNO;32051;01:20:00;1,33;00:40:00;0,67;00:00:00;0;10;13;1.020;1,02;1;0,765;0,102
30/04/2021;abr;30;sex;8;DIURNO;31912;03:45:00;3,75;00:54:00;0,9;00:09:00;0,15;34;22;7.180;7,18;1;1,915;0,211
30/04/2021;abr;30;sex;10;DIURNO;33048;03:20:00;3,33;00:40:00;0,67;00:05:00;0,08;28;22;7.950;7,95;1;2,385;0,284
30/04/2021;abr;30;sex;12;DIURNO;32049;03:36:00;3,6;00:41:00;0,68;00:11:00;0,18;32;25;8.670;8,67;1;2,408;0,271
30/04/2021;abr;30;sex;15;DIURNO;31933;03:40:00;3,67;00:25:00;0,42;00:05:00;0,08;38;10;8.040;8,04;1;2,193;0,212
30/04/2021;abr;30;sex;17;DIURNO;33024;04:05:00;4,08;00:15:00;0,25;00:15:00;0,25;44;6;7.930;7,93;1;1,942;0,18
30/04/2021;abr;30;sex;19;DIURNO;32048;05:15:00;5,25;00:34:00;0,57;00:11:00;0,18;52;16;7.210;7,21;1;1,373;0,139
30/04/2021;abr;30;sex;1;NOTURNO;31933;05:07:00;5,12;00:21:00;0,35;00:09:00;0,15;35;13;8.710;8,71;1;1,702;0,249
30/04/2021;abr;30;sex;2;NOTURNO;33024;03:52:00;3,87;00:56:00;0,93;00:01:00;0,02;40;14;7.250;7,25;1;1,875;0,181
30/04/2021;abr;30;sex;6;NOTURNO;33048;04:45:00;4,75;00:47:00;0,78;00:09:00;0,15;41;19;8.170;8,17;1;1,72;0,199
30/04/2021;abr;30;sex;11;NOTURNO;31912;04:03:00;4,05;00:27:00;0,45;00:10:00;0,17;38;13;7.150;7,15;1;1,765;0,188
30/04/2021;abr;30;sex;21;NOTURNO;32049;03:57:00;3,95;01:13:00;1,22;00:07:00;0,12;45;16;3.650;3,65;1;0,924;0,081
01/05/2021;mai;1;sáb;9;DIURNO;33048;06:00:00;6;01:10:00;1,17;00:20:00;0,33;32;38;14.100;14,1;2;2,35;0,441
01/05/2021;mai;1;sáb;13;DIURNO;32049;05:20:00;5,33;01:52:00;1,87;00:28:00;0,47;40;56;11.790;11,79;2;2,211;0,295
01/05/2021;mai;1;sáb;14;DIURNO;31933;04:50:00;4,83;00:45:00;0,75;00:25:00;0,42;33;38;9.590;9,59;1;1,984;0,291
01/05/2021;mai;1;sáb;16;DIURNO;31912;05:41:00;5,68;01:46:00;1,77;00:24:00;0,4;32;54;13.440;13,44;2;2,365;0,42
01/05/2021;mai;1;sáb;18;DIURNO;32048;06:29:00;6,48;02:08:00;2,13;00:24:00;0,4;57;86;9.320;9,32;2;1,438;0,164
01/05/2021;mai;1;sáb;18;DIURNO;32051;01:00:00;1;00:51:00;0,85;00:09:00;0,15;3;12;2.600;2,6;1;2,6;0,867
01/05/2021;mai;1;sáb;20;DIURNO;33024;04:05:00;4,08;04:11:00;4,18;00:04:00;0,07;32;20;9.100;9,1;1;2,229;0,284
01/05/2021;mai;1;sáb;20;DIURNO;32050;01:41:00;1,68;01:33:00;1,55;00:28:00;0,47;16;72;6.750;6,75;2;4,01;0,422
01/05/2021;mai;1;sáb;3;NOTURNO;31933;05:50:00;5,83;00:57:00;0,95;00:18:00;0,3;34;32;12.560;12,56;2;2,153;0,369
01/05/2021;mai;1;sáb;4;NOTURNO;33024;04:45:00;4,75;00:32:00;0,53;00:08:00;0,13;44;15;9.230;9,23;1;1,943;0,21
01/05/2021;mai;1;sáb;5;NOTURNO;33048;05:05:00;5,08;00:44:00;0,73;00:10:00;0,17;31;23;10.790;10,79;1;2,123;0,348
01/05/2021;mai;1;sáb;7;NOTURNO;31912;05:25:00;5,42;00:47:00;0,78;00:16:00;0,27;35;22;11.890;11,89;1;2,195;0,34
01/05/2021;mai;1;sáb;21;NOTURNO;33049;06:30:00;6,5;00:58:00;0,97;00:27:00;0,45;45;34;13.620;13,62;2;2,095;0,303
02/05/2021;mai;2;dom;8;DIURNO;31912;07:21:00;7,35;01:29:00;1,48;00:27:00;0,45;34;44;18.460;18,46;2;2,512;0,543
02/05/2021;mai;2;dom;10;DIURNO;33048;05:05:00;5,08;01:05:00;1,08;00:20:00;0,33;36;26;16.110;16,11;2;3,169;0,448
02/05/2021;mai;2;dom;12;DIURNO;32049;06:43:00;6,72;01:27:00;1,45;00:33:00;0,55;34;51;19.060;19,06;2;2,838;0,561
02/05/2021;mai;2;dom;15;DIURNO;31933;06:10:00;6,17;01:00:00;1;00:20:00;0,33;40;17;20.160;20,16;2;3,269;0,504
02/05/2021;mai;2;dom;17;DIURNO;33049;08:55:00;8,92;01:15:00;1,25;00:35:00;0,58;54;20;24.790;24,79;3;2,78;0,459
02/05/2021;mai;2;dom;19;DIURNO;33024;08:07:00;8,12;01:06:00;1,1;00:20:00;0,33;51;38;14.920;14,92;2;1,838;0,293
02/05/2021;mai;2;dom;1;NOTURNO;31933;06:41:00;6,68;00:50:00;0,83;00:19:00;0,32;34;31;16.410;16,41;2;2,455;0,483
02/05/2021;mai;2;dom;2;NOTURNO;32048;05:48:00;5,8;00:59:00;0,98;00:13:00;0,22;38;32;11.370;11,37;2;1,96;0,299
02/05/2021;mai;2;dom;6;NOTURNO;33048;06:40:00;6,67;00:40:00;0,67;00:11:00;0,18;41;19;12.930;12,93;1;1,94;0,315
02/05/2021;mai;2;dom;11;NOTURNO;32050;05:53:00;5,88;00:48:00;0,8;00:19:00;0,32;38;25;14.470;14,47;2;2,459;0,381
02/05/2021;mai;2;dom;21;NOTURNO;32049;06:11:00;6,18;00:32:00;0,53;00:11:00;0,18;45;13;8.670;8,67;1;1,402;0,193
04/05/2021;mai;4;ter;9;DIURNO;33048;07:40:00;7,67;01:35:00;1,58;00:20:00;0,33;32;40;20.920;20,92;2;2,729;0,654
